pair_id,context_type,target_answer,predicted_answer,is_correct,yes_logit,no_logit,yes_prob,no_prob,group
52,neutral,No ,No,False,-146.32333374023438,-145.7368621826172,0.3574448525905609,0.6425551772117615,virtue_only
53,moral,Yes ,No,False,-157.9309844970703,-157.43142700195312,0.37764468789100647,0.6223553419113159,virtue_only
53,moral,No ,No,False,-158.84178161621094,-158.24354553222656,0.35474735498428345,0.6452526450157166,virtue_only
53,neutral,Yes ,Yes,False,-141.65667724609375,-142.027587890625,0.5916789770126343,0.40832099318504333,virtue_only
53,neutral,No ,Yes,False,-135.9779052734375,-136.39756774902344,0.6034024953842163,0.3965975344181061,virtue_only
54,moral,Yes ,No,False,-173.33969116210938,-173.1122283935547,0.4433782398700714,0.556621789932251,virtue_only
54,moral,No ,No,False,-174.1848602294922,-173.7588653564453,0.39508312940597534,0.6049168705940247,virtue_only
54,neutral,Yes ,No,False,-146.01617431640625,-145.62879943847656,0.4043494164943695,0.5956506133079529,virtue_only
54,neutral,No ,No,False,-146.09329223632812,-145.6892547607422,0.4003426730632782,0.5996572971343994,virtue_only
55,moral,Yes ,No,False,-159.09860229492188,-158.4391326904297,0.3408587574958801,0.6591411828994751,virtue_only
55,moral,No ,No,False,-156.18960571289062,-155.55072021484375,0.34549853205680847,0.6545014977455139,virtue_only
55,neutral,Yes ,No,False,-152.7388458251953,-152.4178924560547,0.42044341564178467,0.5795565843582153,virtue_only
55,neutral,No ,No,False,-149.72625732421875,-149.41534423828125,0.42289188504219055,0.5771080851554871,virtue_only
56,moral,Yes ,No,False,-161.1015625,-160.2230224609375,0.29348039627075195,0.706519603729248,virtue_only
56,moral,No ,No,False,-165.99075317382812,-165.13650512695312,0.29854246973991394,0.7014575004577637,virtue_only
56,neutral,Yes ,Yes,False,-145.0164794921875,-145.1409454345703,0.5310763716697693,0.4689235985279083,virtue_only
56,neutral,No ,Yes,False,-147.71832275390625,-147.82493591308594,0.5266280770301819,0.4733719229698181,virtue_only
57,moral,Yes ,No,False,-167.1406707763672,-166.6293182373047,0.3748764991760254,0.6251234412193298,virtue_only
57,moral,No ,No,False,-169.8199920654297,-169.12057495117188,0.3319414556026459,0.6680585145950317,virtue_only
57,neutral,Yes ,No,False,-143.70184326171875,-143.5802001953125,0.46962663531303406,0.5303732752799988,virtue_only
57,neutral,No ,No,False,-148.017822265625,-147.6959991455078,0.42023155093193054,0.5797685384750366,virtue_only
58,moral,Yes ,No,False,-159.6742401123047,-158.98887634277344,0.33506521582603455,0.6649347543716431,virtue_only
58,moral,No ,No,False,-163.5625762939453,-162.87347412109375,0.3342328667640686,0.6657671928405762,virtue_only
58,neutral,Yes ,No,False,-145.68983459472656,-144.60482788085938,0.25255972146987915,0.7474403381347656,virtue_only
58,neutral,No ,No,False,-145.6786651611328,-144.68783569335938,0.2707482874393463,0.7292517423629761,virtue_only
59,moral,Yes ,No,False,-163.83941650390625,-163.7786865234375,0.48482218384742737,0.515177845954895,virtue_only
59,moral,No ,No,False,-159.6324005126953,-159.39401245117188,0.44068363308906555,0.5593163967132568,virtue_only
59,neutral,Yes ,No,False,-157.116943359375,-156.8393096923828,0.43103399872779846,0.5689659714698792,virtue_only
59,neutral,No ,No,False,-151.4574432373047,-150.9676055908203,0.37993180751800537,0.6200681924819946,virtue_only
60,moral,Yes ,No,False,-159.74761962890625,-159.35208129882812,0.40238478779792786,0.5976152420043945,virtue_only
60,moral,No ,No,False,-163.65737915039062,-163.31394958496094,0.4149765968322754,0.5850233435630798,virtue_only
60,neutral,Yes ,No,False,-147.35203552246094,-147.0198211669922,0.41770192980766296,0.5822980403900146,virtue_only
60,neutral,No ,No,False,-151.75701904296875,-151.36578369140625,0.40341994166374207,0.5965800285339355,virtue_only
61,moral,Yes ,No,False,-162.67828369140625,-162.13316345214844,0.36699730157852173,0.633002758026123,virtue_only
61,moral,No ,No,False,-159.30979919433594,-158.441162109375,0.2955379784107208,0.7044619917869568,virtue_only
61,neutral,Yes ,Yes,False,-155.470947265625,-155.9062957763672,0.6071500778198242,0.392849862575531,virtue_only
61,neutral,No ,Yes,False,-153.10067749023438,-153.16453552246094,0.5159590840339661,0.48404091596603394,virtue_only
62,moral,Yes ,No,False,-165.8567657470703,-164.6854705810547,0.2366209477186203,0.7633790373802185,virtue_only
62,moral,No ,No,False,-169.4687042236328,-168.17501831054688,0.2152295857667923,0.7847704291343689,virtue_only
62,neutral,Yes ,No,False,-139.75552368164062,-139.1752471923828,0.35886895656585693,0.6411309838294983,virtue_only
62,neutral,No ,No,False,-149.23849487304688,-148.3479766845703,0.29100289940834045,0.7089970707893372,virtue_only
63,moral,Yes ,Yes,False,-154.97872924804688,-155.00794982910156,0.5073046684265137,0.4926954209804535,virtue_only
63,moral,No ,No,False,-159.5845184326172,-159.24176025390625,0.41513964533805847,0.5848603844642639,virtue_only
63,neutral,Yes ,No,False,-137.3902587890625,-136.9275665283203,0.38634732365608215,0.6136526465415955,virtue_only
63,neutral,No ,No,False,-143.31344604492188,-142.78607177734375,0.37112948298454285,0.6288704872131348,virtue_only
64,moral,Yes ,No,False,-169.38438415527344,-168.2669677734375,0.24649083614349365,0.7535091638565063,virtue_only
64,moral,No ,No,False,-166.1430206298828,-165.0056915283203,0.24281106889247894,0.7571889162063599,virtue_only
64,neutral,Yes ,No,False,-156.49021911621094,-156.41586303710938,0.48141953349113464,0.518580436706543,virtue_only
64,neutral,No ,No,False,-152.32400512695312,-152.0929718017578,0.442497193813324,0.5575027465820312,virtue_only
65,moral,Yes ,No,False,-146.02027893066406,-145.43203735351562,0.35703837871551514,0.6429615616798401,virtue_only
65,moral,No ,No,False,-155.3156280517578,-154.44073486328125,0.2942371368408203,0.7057628035545349,virtue_only
65,neutral,Yes ,Yes,False,-132.2323455810547,-132.28662109375,0.5135655403137207,0.4864344298839569,virtue_only
65,neutral,No ,No,False,-140.76144409179688,-140.60826110839844,0.4617789387702942,0.538221001625061,virtue_only
66,moral,Yes ,Yes,False,-165.89512634277344,-165.9578094482422,0.5156656503677368,0.4843343496322632,virtue_only
66,moral,No ,No,False,-168.6083526611328,-168.52403259277344,0.4789324700832367,0.5210675597190857,virtue_only
66,neutral,Yes ,No,False,-158.31591796875,-157.5317840576172,0.3134296238422394,0.6865703463554382,virtue_only
66,neutral,No ,No,False,-158.8939971923828,-157.984130859375,0.28702718019485474,0.7129728198051453,virtue_only
67,moral,Yes ,No,False,-156.72193908691406,-156.38717651367188,0.4170822501182556,0.5829176902770996,virtue_only
67,moral,No ,No,False,-155.4891357421875,-155.1595916748047,0.41835153102874756,0.5816484093666077,virtue_only
67,neutral,Yes ,Yes,False,-145.51914978027344,-145.9174346923828,0.5982755422592163,0.4017244875431061,virtue_only
67,neutral,No ,Yes,False,-143.930419921875,-144.25865173339844,0.5813291072845459,0.4186708927154541,virtue_only
68,moral,Yes ,No,False,-162.02127075195312,-160.93893432617188,0.2530641257762909,0.7469358444213867,virtue_only
68,moral,No ,No,False,-157.72824096679688,-156.98825073242188,0.323006272315979,0.676993727684021,virtue_only
68,neutral,Yes ,No,False,-158.8280792236328,-157.6942138671875,0.24344848096370697,0.7565515637397766,virtue_only
68,neutral,No ,No,False,-152.50062561035156,-151.6970977783203,0.3092713952064514,0.6907286047935486,virtue_only
69,moral,Yes ,No,False,-165.46548461914062,-165.35357666015625,0.4720521867275238,0.5279478430747986,virtue_only
69,moral,No ,No,False,-163.24891662597656,-162.9630889892578,0.4290256202220917,0.5709743499755859,virtue_only
69,neutral,Yes ,Yes,False,-146.3267364501953,-146.96119689941406,0.6535001993179321,0.34649983048439026,virtue_only
69,neutral,No,Yes,False,-140.39080810546875,-140.7649383544922,0.5924566388130188,0.4075433909893036,virtue_only
70,moral,Yes ,No,False,-163.49876403808594,-163.3322296142578,0.45846235752105713,0.5415376424789429,virtue_only
70,moral,No ,No,False,-165.46322631835938,-165.3707275390625,0.47689178586006165,0.5231082439422607,virtue_only
70,neutral,Yes ,No,False,-146.8360137939453,-146.667724609375,0.4580267369747162,0.5419732928276062,virtue_only
70,neutral,No ,No,False,-145.51649475097656,-145.4486083984375,0.4830348789691925,0.5169650316238403,virtue_only
71,moral,Yes ,No,False,-153.89596557617188,-153.41354370117188,0.3816803991794586,0.6183196306228638,virtue_only
71,moral,No ,No,False,-158.56443786621094,-158.04278564453125,0.37246596813201904,0.627534031867981,virtue_only
71,neutral,Yes ,No,False,-156.07122802734375,-155.8961639404297,0.45634543895721436,0.5436546206474304,virtue_only
71,neutral,No ,No,False,-158.64697265625,-158.42803955078125,0.44548434019088745,0.5545157194137573,virtue_only
72,moral,Yes ,No,False,-166.80433654785156,-166.2299041748047,0.3602147400379181,0.6397853493690491,virtue_only
72,moral,No ,No,False,-173.4164581298828,-172.7171630859375,0.3319685459136963,0.6680314540863037,virtue_only
72,neutral,Yes ,No,False,-140.44369506835938,-140.13967895507812,0.4245760440826416,0.5754240155220032,virtue_only
72,neutral,No ,No,False,-149.11343383789062,-148.63243103027344,0.3820153474807739,0.6179846525192261,virtue_only
73,moral,Yes ,No,False,-166.8506317138672,-165.9945831298828,0.29816555976867676,0.7018344402313232,virtue_only
73,moral,No ,No,False,-171.67404174804688,-170.7025909423828,0.2745914161205292,0.7254085540771484,virtue_only
73,neutral,Yes ,No,False,-148.16952514648438,-147.429443359375,0.32298627495765686,0.6770137548446655,virtue_only
73,neutral,No ,No,False,-152.51510620117188,-151.84999084472656,0.33959144353866577,0.6604084968566895,virtue_only
74,moral,Yes ,No,False,-168.231689453125,-167.04953002929688,0.2346641570329666,0.7653358578681946,virtue_only
74,moral,No ,No,False,-170.0288848876953,-168.96092224121094,0.25579074025154114,0.7442092895507812,virtue_only
74,neutral,Yes ,Yes,False,-135.7899627685547,-135.91436767578125,0.5310611724853516,0.46893882751464844,virtue_only
74,neutral,No ,Yes,False,-140.81997680664062,-140.8893585205078,0.5173384547233582,0.48266148567199707,virtue_only
75,moral,Yes ,No,False,-162.92796325683594,-162.24508666992188,0.33561959862709045,0.6643804311752319,virtue_only
75,moral,No ,No,False,-165.02076721191406,-164.43544006347656,0.3577077388763428,0.6422922611236572,virtue_only
75,neutral,Yes ,No,False,-147.93295288085938,-147.0421600341797,0.29094624519348145,0.7090537548065186,virtue_only
75,neutral,No ,No,False,-151.50083923339844,-150.69033813476562,0.30778372287750244,0.6922162771224976,virtue_only
76,moral,Yes ,No,False,-169.86361694335938,-168.35923767089844,0.18177329003810883,0.8182267546653748,virtue_only
76,moral,No ,No,False,-160.5731658935547,-159.4329071044922,0.24227285385131836,0.7577271461486816,virtue_only
76,neutral,Yes ,No,False,-149.47567749023438,-148.5391845703125,0.28160929679870605,0.718390703201294,virtue_only
76,neutral,No ,No,False,-143.6555938720703,-142.8418426513672,0.30709171295166016,0.6929082870483398,virtue_only
77,moral,Yes ,No,False,-155.08885192871094,-154.43603515625,0.34235507249832153,0.6576449275016785,virtue_only
77,moral,No ,No,False,-154.10714721679688,-153.41744995117188,0.3341004252433777,0.6658995747566223,virtue_only
77,neutral,Yes ,No,False,-149.62364196777344,-149.59776306152344,0.49353063106536865,0.5064693689346313,virtue_only
77,neutral,No ,No,False,-147.4866180419922,-147.39915466308594,0.47814813256263733,0.5218519568443298,virtue_only
78,moral,Yes ,No,False,-169.42800903320312,-168.9976043701172,0.3940297067165375,0.6059703230857849,virtue_only
78,moral,No ,No,False,-176.81639099121094,-176.2982940673828,0.3732973635196686,0.6267026662826538,virtue_only
78,neutral,Yes ,No,False,-139.046875,-138.2206268310547,0.304438978433609,0.6955610513687134,virtue_only
78,neutral,No ,No,False,-145.70263671875,-144.91366577148438,0.31238967180252075,0.6876103281974792,virtue_only
79,moral,Yes ,No,False,-159.13682556152344,-158.6094512939453,0.37112948298454285,0.6288704872131348,virtue_only
79,moral,No ,No,False,-161.8516387939453,-161.44338989257812,0.39933207631111145,0.6006678938865662,virtue_only
79,neutral,Yes ,No,False,-154.83351135253906,-154.3413543701172,0.3793855309486389,0.6206144094467163,virtue_only
79,neutral,No ,No,False,-155.57728576660156,-155.22747802734375,0.41342902183532715,0.5865709185600281,virtue_only
80,moral,Yes ,No,False,-153.18800354003906,-152.1555938720703,0.26261717081069946,0.7373827695846558,virtue_only
80,moral,No ,No,False,-155.71315002441406,-154.7823486328125,0.2827621400356293,0.7172378301620483,virtue_only
80,neutral,Yes ,No,False,-149.34765625,-148.53636169433594,0.3076147139072418,0.6923853158950806,virtue_only
80,neutral,No ,No,False,-152.69757080078125,-151.91563415527344,0.31390267610549927,0.6860973834991455,virtue_only
81,moral,Yes ,No,False,-160.88877868652344,-159.90716552734375,0.2725718319416046,0.7274281978607178,virtue_only
81,moral,No ,No,False,-160.5861358642578,-159.47816467285156,0.24824932217597961,0.751750648021698,virtue_only
81,neutral,Yes ,No,False,-146.08363342285156,-145.74310302734375,0.4156806170940399,0.5843193531036377,virtue_only
81,neutral,No ,No,False,-144.2918243408203,-143.76400756835938,0.37102624773979187,0.6289737820625305,virtue_only
82,moral,Yes ,No,False,-172.01893615722656,-171.38819885253906,0.3473433554172516,0.652656614780426,virtue_only
82,moral,No ,No,False,-173.61978149414062,-172.949951171875,0.3385348320007324,0.6614651679992676,virtue_only
82,neutral,Yes ,No,False,-142.78713989257812,-142.0757293701172,0.32928723096847534,0.6707127690315247,virtue_only
82,neutral,No ,No,False,-145.08914184570312,-144.39663696289062,0.33347609639167786,0.6665239334106445,virtue_only
83,moral,Yes ,No,False,-160.74581909179688,-160.38621520996094,0.41105547547340393,0.5889445543289185,virtue_only
83,moral,No ,No,False,-153.93069458007812,-153.45407104492188,0.38304972648620605,0.616950273513794,virtue_only
83,neutral,Yes ,No,False,-147.53810119628906,-147.1803436279297,0.41150254011154175,0.588497519493103,virtue_only
83,neutral,No ,No,False,-143.4684295654297,-143.06024169921875,0.3993467092514038,0.6006532907485962,virtue_only
84,moral,Yes ,No,False,-148.180908203125,-147.71017456054688,0.38444259762763977,0.6155573725700378,virtue_only
84,moral,No ,No,False,-150.9911346435547,-150.698486328125,0.4273556172847748,0.5726443529129028,virtue_only
84,neutral,Yes ,No,False,-147.12686157226562,-146.23123168945312,0.2899493873119354,0.710050642490387,virtue_only
84,neutral,No ,No,False,-150.02581787109375,-149.27374267578125,0.32036930322647095,0.679630696773529,virtue_only
85,moral,Yes ,No,False,-167.11672973632812,-166.72586059570312,0.40350809693336487,0.5964919328689575,virtue_only
85,moral,No ,No,False,-166.46646118164062,-165.88458251953125,0.3585004210472107,0.6414995789527893,virtue_only
85,neutral,Yes ,No,False,-160.52223205566406,-160.00511169433594,0.37352582812309265,0.626474142074585,virtue_only
85,neutral,No ,No,False,-160.0192108154297,-159.45046997070312,0.3615274429321289,0.6384726166725159,virtue_only
86,moral,Yes ,No,False,-166.65879821777344,-165.7386932373047,0.2849365174770355,0.7150635123252869,virtue_only
86,moral,No ,No,False,-167.0913543701172,-166.2765655517578,0.3068709671497345,0.6931290626525879,virtue_only
86,neutral,Yes ,No,False,-154.22344970703125,-153.95050048828125,0.4321832060813904,0.5678167939186096,virtue_only
86,neutral,No ,No,False,-152.56455993652344,-152.39527893066406,0.45778051018714905,0.5422194600105286,virtue_only
87,moral,Yes ,No,False,-166.69647216796875,-166.5020751953125,0.45155322551727295,0.548446774482727,virtue_only
87,moral,No ,No,False,-164.80087280273438,-164.3065948486328,0.37888631224632263,0.621113657951355,virtue_only
87,neutral,Yes ,No,False,-140.1216583251953,-139.83389282226562,0.42855095863342285,0.5714489817619324,virtue_only
87,neutral,No ,No,False,-142.15858459472656,-141.8251953125,0.41741615533828735,0.5825837850570679,virtue_only
88,moral,Yes ,No,False,-166.18605041503906,-165.14718627929688,0.2613692283630371,0.7386308312416077,virtue_only
88,moral,No ,No,False,-166.4401397705078,-165.3772430419922,0.2567562758922577,0.7432436943054199,virtue_only
88,neutral,Yes ,No,False,-140.0048065185547,-139.94821166992188,0.4858551025390625,0.5141449570655823,virtue_only
88,neutral,No ,No,False,-144.6614990234375,-144.39920043945312,0.4347987473011017,0.5652012825012207,virtue_only
89,moral,Yes ,No,False,-158.74436950683594,-157.7923126220703,0.27847135066986084,0.7215286493301392,virtue_only
